Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany
29.0,No,Travel_Rarely,Sales,20.0,Marketing,4,Male,3,2,Sales Executive,4.0,6931.0,2,No,14,3,3
51.0,No,Travel_Rarely,Research & Development,7.0,Medical,2,Male,2,2,Manufacturing Director,3.0,6132.0,2,No,17,3,1
26.0,Yes,Travel_Frequently,Human Resources,17.0,Life Sciences,2,Female,3,1,Human Resources,3.0,2741.0,0,Yes,11,3,7
35.0,No,Non-Travel,,11.0,Medical,3,Male,2,3,Healthcare Representative,1.0,,2,Yes,13,3,4
25.0,Yes,Travel_Rarely,Sales,5.0,Marketing,3,Male,2,2,Sales Executive,3.0,5744.0,1,Yes,11,3,6
57.0,No,Travel_Rarely,,1.0,Medical,4,Male,3,2,Healthcare Representative,3.0,6755.0,2,No,11,3,3
30.0,Yes,Travel_Frequently,Research & Development,5.0,Medical,2,Female,3,1,Laboratory Technician,2.0,2422.0,0,No,17,3,3
55.0,Yes,Travel_Rarely,Sales,2.0,Medical,3,Male,3,2,Sales Executive,4.0,5160.0,4,No,16,3,9
33.0,No,Travel_Rarely,Research & Development,13.0,Life Sciences,2,Female,3,1,Research Scientist,4.0,3452.0,3,No,18,3,3
40.0,Yes,Travel_Rarely,Research & Development,7.0,Life Sciences,1,Male,3,1,Laboratory Technician,1.0,2166.0,3,Yes,14,3,4
31.0,Yes,Travel_Rarely,Sales,6.0,Life Sciences,2,Male,1,2,Sales Executive,3.0,6172.0,4,Yes,18,3,7
28.0,No,Travel_Rarely,Sales,5.0,Medical,4,Male,3,2,Sales Executive,1.0,8463.0,0,No,18,3,5
21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,2679.0,1,No,13,3,1
20.0,Yes,Travel_Rarely,Research & Development,10.0,Medical,4,Male,3,1,Research Scientist,3.0,1009.0,1,Yes,11,3,1
47.0,No,Travel_Rarely,Research & Development,2.0,Medical,1,Female,3,2,Manufacturing Director,4.0,5070.0,5,No,13,3,5
40.0,No,Travel_Rarely,Research & Development,15.0,Life Sciences,1,Female,2,3,Manufacturing Director,3.0,10435.0,1,No,13,3,18
24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
21.0,Yes,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Female,2,1,Laboratory Technician,1.0,1416.0,1,No,13,3,1
35.0,No,Non-Travel,Research & Development,2.0,Medical,2,Male,3,2,Manufacturing Director,4.0,5762.0,2,No,14,3,7
36.0,Yes,Travel_Rarely,Sales,13.0,Marketing,2,Male,2,2,Sales Executive,1.0,6134.0,5,Yes,13,3,2
35.0,No,Non-Travel,Research & Development,2.0,Life Sciences,4,Female,3,2,Healthcare Representative,1.0,5093.0,2,No,11,3,1
37.0,Yes,Travel_Rarely,Research & Development,10.0,Medical,4,Male,3,2,Manufacturing Director,1.0,4213.0,1,No,15,3,10
33.0,Yes,Travel_Rarely,Research & Development,1.0,Other,4,Male,3,1,Research Scientist,4.0,2686.0,1,Yes,13,3,10
26.0,No,Travel_Rarely,Sales,5.0,Other,4,Female,2,1,Sales Representative,3.0,2966.0,0,No,18,3,4
32.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,1,Male,1,2,Sales Executive,2.0,6735.0,6,No,15,3,0
53.0,No,Travel_Rarely,Research & Development,23.0,Life Sciences,4,Female,3,4,Research Director,4.0,14275.0,6,No,18,3,12
49.0,No,Travel_Rarely,Sales,8.0,Technical Degree,4,Male,2,4,Sales Executive,2.0,13120.0,6,No,17,3,9
31.0,No,Travel_Rarely,Research & Development,4.0,Medical,1,Female,4,1,Laboratory Technician,3.0,3978.0,8,No,12,3,2
49.0,No,Travel_Rarely,Research & Development,16.0,Medical,4,Female,3,1,Laboratory Technician,1.0,2587.0,4,Yes,16,3,2
30.0,Yes,Travel_Rarely,Research & Development,3.0,Technical Degree,4,Female,3,1,Research Scientist,1.0,2657.0,5,Yes,11,3,5
36.0,No,Travel_Frequently,Research & Development,18.0,Medical,2,Female,3,1,Laboratory Technician,4.0,2153.0,1,No,13,3,8
32.0,No,Travel_Rarely,Research & Development,5.0,Life Sciences,1,Male,4,1,Research Scientist,2.0,3298.0,0,Yes,12,3,6
59.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,3,Female,2,4,Manufacturing Director,4.0,13726.0,3,Yes,13,3,5
22.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Female,3,1,Laboratory Technician,1.0,2398.0,1,Yes,17,3,1
34.0,Yes,Non-Travel,Sales,19.0,Marketing,1,Male,4,2,Sales Executive,4.0,5304.0,8,Yes,13,3,5
38.0,No,Travel_Rarely,Sales,2.0,Life Sciences,2,Female,3,2,Sales Executive,1.0,6893.0,3,No,15,3,7
45.0,No,Travel_Rarely,Research & Development,6.0,Other,4,Male,3,3,Research Director,1.0,13245.0,4,Yes,14,3,0
35.0,No,Travel_Rarely,Research & Development,9.0,Medical,2,Male,3,2,Research Scientist,3.0,5098.0,1,No,19,3,10
31.0,No,Travel_Rarely,Research & Development,8.0,Life Sciences,1,Female,3,4,Research Director,2.0,16422.0,3,No,11,3,3
36.0,No,Travel_Rarely,Sales,16.0,Marketing,3,Female,2,2,Sales Executive,1.0,5647.0,4,No,13,3,3
32.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,1,Male,1,2,Sales Executive,2.0,6735.0,6,No,15,3,0
36.0,No,Travel_Rarely,Sales,1.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,6201.0,1,Yes,14,3,18
20.0,Yes,Travel_Frequently,Research & Development,6.0,Life Sciences,4,Female,2,1,Laboratory Technician,4.0,2926.0,1,Yes,18,3,1
30.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,2,Male,2,2,Sales Executive,1.0,9714.0,1,No,11,3,10
46.0,No,Non-Travel,Sales,26.0,Life Sciences,2,Male,2,2,Sales Executive,2.0,7991.0,8,No,15,3,2
48.0,No,Travel_Rarely,Research & Development,15.0,Other,3,Female,3,1,Research Scientist,1.0,2367.0,8,No,12,3,8
40.0,No,Travel_Rarely,Research & Development,24.0,Technical Degree,1,Male,3,2,Research Scientist,4.0,3319.0,1,No,17,3,9
30.0,No,Travel_Rarely,Research & Development,7.0,Medical,2,Male,2,1,Research Scientist,2.0,2141.0,1,No,12,3,6
29.0,No,Travel_Frequently,Sales,20.0,Technical Degree,3,Female,3,1,Sales Representative,4.0,2157.0,1,No,15,3,3
36.0,No,Travel_Rarely,Human Resources,13.0,Human Resources,3,Male,3,1,Human Resources,2.0,2143.0,4,No,13,3,5
36.0,No,Travel_Rarely,Research & Development,4.0,Life Sciences,1,Male,2,2,Laboratory Technician,4.0,5810.0,1,No,16,3,10
35.0,No,Travel_Rarely,Sales,1.0,Marketing,3,Male,2,2,Sales Executive,1.0,4312.0,0,No,14,3,15
33.0,No,Travel_Rarely,Research & Development,21.0,Medical,2,Male,4,1,Laboratory Technician,2.0,2028.0,1,No,18,3,14
37.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,1,Male,2,3,Sales Executive,3.0,10609.0,5,No,11,3,14
22.0,No,Travel_Rarely,Research & Development,8.0,Life Sciences,2,Male,1,1,Laboratory Technician,1.0,2451.0,1,No,15,3,4
31.0,Yes,Travel_Rarely,Research & Development,22.0,Medical,4,Male,3,2,Manufacturing Director,3.0,6179.0,1,Yes,15,3,10
28.0,No,Travel_Frequently,Sales,1.0,Life Sciences,3,Male,2,2,Sales Executive,4.0,6834.0,1,Yes,12,3,7
24.0,Yes,Travel_Frequently,Research & Development,9.0,Medical,2,Male,3,1,Laboratory Technician,1.0,3172.0,2,Yes,11,3,0
29.0,Yes,Travel_Rarely,Research & Development,7.0,Technical Degree,2,Female,3,1,Laboratory Technician,3.0,3339.0,3,Yes,13,3,7
31.0,No,Travel_Rarely,Research & Development,11.0,Life Sciences,4,Male,3,1,Research Scientist,4.0,2356.0,3,Yes,19,3,6
43.0,No,Travel_Frequently,Sales,15.0,Life Sciences,4,Male,2,2,Sales Executive,4.0,6804.0,3,No,18,3,2
54.0,No,Travel_Rarely,Sales,2.0,Life Sciences,3,Female,2,3,Sales Executive,3.0,10686.0,6,No,11,3,9
29.0,Yes,Travel_Rarely,Research & Development,1.0,Technical Degree,1,Male,2,1,Research Scientist,1.0,2362.0,6,No,13,3,9
35.0,No,Travel_Rarely,Research & Development,25.0,Technical Degree,4,Male,2,3,Manufacturing Director,2.0,10903.0,3,No,16,3,13
21.0,Yes,Travel_Frequently,Sales,1.0,Technical Degree,1,Female,2,1,Sales Representative,2.0,2174.0,1,Yes,11,3,3
27.0,No,Travel_Rarely,Research & Development,2.0,Technical Degree,2,Male,3,1,Research Scientist,2.0,2226.0,1,No,11,3,5
40.0,Yes,Travel_Rarely,Research & Development,7.0,Life Sciences,1,Male,3,1,Laboratory Technician,1.0,2166.0,3,Yes,14,3,4
32.0,Yes,Travel_Rarely,Research & Development,7.0,Life Sciences,4,Male,3,2,Laboratory Technician,3.0,4883.0,1,No,18,3,10
31.0,No,Non-Travel,Research & Development,3.0,Medical,3,Male,3,1,Research Scientist,1.0,3065.0,1,Yes,13,3,4
31.0,No,Non-Travel,Research & Development,1.0,Medical,3,Male,1,2,Manufacturing Director,3.0,4345.0,0,No,12,3,5
28.0,Yes,Travel_Rarely,Research & Development,24.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,2028.0,5,Yes,14,3,4
51.0,Yes,Travel_Frequently,Research & Development,8.0,Life Sciences,1,Male,1,3,Manufacturing Director,4.0,10650.0,2,No,15,3,4
20.0,No,Travel_Rarely,Research & Development,3.0,Life Sciences,1,Male,2,1,Laboratory Technician,3.0,3033.0,1,No,12,3,2
26.0,Yes,Travel_Rarely,Human Resources,20.0,Medical,4,Female,3,1,Human Resources,2.0,2148.0,0,Yes,11,3,5
27.0,No,Travel_Rarely,Sales,2.0,Medical,1,Female,4,2,Sales Executive,3.0,6500.0,0,No,14,3,8
24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
52.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Male,2,2,Research Scientist,2.0,4941.0,2,No,15,3,8
27.0,No,Non-Travel,Sales,1.0,Marketing,3,Male,3,2,Sales Executive,2.0,6349.0,0,Yes,13,3,5
31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,2,Female,1,1,Sales Representative,3.0,1359.0,1,No,12,3,1
38.0,No,Travel_Rarely,Sales,3.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,6861.0,8,Yes,12,3,1
28.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,2,1,Laboratory Technician,4.0,3867.0,1,Yes,12,3,2
21.0,No,Travel_Rarely,Sales,5.0,Medical,3,Male,3,1,Sales Representative,1.0,2380.0,1,Yes,11,3,2
50.0,No,Travel_Rarely,Research & Development,9.0,Life Sciences,1,Male,3,1,Laboratory Technician,4.0,2380.0,4,No,18,3,1
30.0,No,Travel_Rarely,Research & Development,2.0,Medical,2,Male,2,1,Laboratory Technician,4.0,2720.0,0,No,13,3,5
28.0,Yes,Non-Travel,Research & Development,24.0,Technical Degree,2,Male,2,3,Healthcare Representative,1.0,8722.0,1,No,12,3,10
48.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,4,Female,2,4,Manager,1.0,15402.0,7,No,11,3,3
30.0,Yes,Travel_Rarely,Sales,9.0,Medical,2,Male,3,1,Sales Representative,4.0,1081.0,1,No,13,3,1
31.0,No,Travel_Frequently,Research & Development,1.0,Life Sciences,3,Female,3,2,Manufacturing Director,1.0,4148.0,1,No,12,3,4
55.0,Yes,Travel_Rarely,Sales,2.0,Medical,3,Male,3,2,Sales Executive,4.0,5160.0,4,No,16,3,9
