Individual ,Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age1,MonthlyIncome1
Ind1083,No,23,1,507,2,20,1,1,1,1533,1,1,97,3,2,3,3,1,2272,24812,0,2,14,3,2,80,0,5,2,3,4,3,1,2,31.8,10480.911946462804
Ind1084,Yes,40,1,676,2,9,4,1,1,1534,4,1,86,3,1,3,1,1,2018,21831,3,2,14,3,2,80,0,15,3,1,5,4,1,0,31.5,13293.96367154023
Ind1085,No,34,1,971,1,1,3,4,1,1535,4,1,64,2,3,1,3,2,7083,12288,1,1,14,3,4,80,0,10,3,3,10,9,8,6,39.9,17141.315929488104
Ind1086,Yes,31,2,561,2,3,3,1,1,1537,4,2,33,3,1,2,3,1,4084,4156,1,2,12,3,1,80,0,7,2,1,7,2,7,7,38.8,10811.564497889112
Ind1087,No,50,2,333,2,22,5,2,1,1539,3,1,88,1,4,8,4,1,14411,24450,1,1,13,3,4,80,0,32,2,3,32,6,13,9,33.4,9724.27868850291
Ind1088,No,34,1,1440,1,7,2,4,1,1541,2,1,55,3,1,7,3,2,2308,4944,0,1,25,4,2,80,1,12,4,3,11,10,5,7,36.5,12196.248688627556
Ind1089,No,42,1,1210,2,2,3,2,1,1542,3,1,68,2,1,3,2,2,4841,24052,4,2,14,3,2,80,1,4,3,3,1,0,0,0,34.1,10866.369765672203
Ind1090,No,37,1,674,2,13,3,2,1,1543,1,1,47,3,2,2,4,2,4285,3031,1,2,17,3,1,80,0,10,2,3,10,8,3,7,39.3,11045.436468126154
Ind1091,No,29,1,441,2,8,1,6,1,1544,3,2,39,1,2,5,1,2,9715,7288,3,2,13,3,3,80,1,9,3,3,7,7,0,7,31.1,14852.488751197207
Ind1092,No,33,1,575,2,25,3,1,1,1545,4,1,44,2,2,4,2,1,4320,24152,1,2,13,3,4,80,0,5,2,3,5,3,0,2,38.1,15222.962909096346
Ind1093,No,45,1,950,2,28,3,4,1,1546,4,1,97,3,1,2,4,2,2132,4585,4,2,20,4,4,80,1,8,3,3,5,4,0,3,32.0,9758.897997165777
Ind1094,No,42,2,288,2,2,3,1,1,1547,4,1,40,3,3,5,4,2,10124,18611,2,1,14,3,3,80,1,24,3,1,20,8,13,9,41.8,11721.119831321139
Ind1095,No,40,1,1342,1,9,2,2,1,1548,1,1,47,3,2,1,1,2,5473,19345,0,2,12,3,4,80,0,9,5,4,8,4,7,1,30.5,15501.127278425698
Ind1096,No,33,1,589,2,28,4,1,1,1549,2,1,79,3,2,3,3,2,5207,22949,1,1,12,3,2,80,1,15,3,3,15,14,5,7,41.1,11261.655543739633
Ind1097,No,40,1,898,3,6,2,2,1,1550,3,1,38,3,4,6,4,1,16437,17381,1,1,21,4,4,80,0,21,2,3,21,7,7,7,35.4,12529.702687187604
Ind1098,No,24,1,350,2,21,2,4,1,1551,3,1,57,2,1,3,1,3,2296,10036,0,2,14,3,2,80,3,2,3,3,1,1,0,0,39.9,14351.825701958975
Ind1099,No,40,3,1142,2,8,2,1,1,1552,4,1,72,3,2,5,4,3,4069,8841,3,1,18,3,3,80,0,8,2,3,2,2,2,2,39.1,14493.815820591179
Ind1100,No,45,1,538,2,1,4,4,1,1553,1,1,66,3,3,5,2,3,7441,20933,1,2,12,3,1,80,3,10,4,3,10,8,7,7,38.5,9391.20960312404
Ind1101,No,35,1,1402,1,28,4,1,1,1554,2,2,98,2,1,7,3,2,2430,26204,0,2,23,4,1,80,2,6,5,3,5,3,4,2,33.7,10321.616867694087
Ind1102,No,32,1,824,2,5,2,1,1,1555,4,2,67,2,2,2,2,2,5878,15624,3,2,12,3,1,80,1,12,2,3,7,1,2,5,32.8,13448.378376439136
Ind1103,No,36,1,1157,1,2,4,1,1,1556,3,1,70,3,1,7,4,1,2644,17001,3,1,21,4,4,80,0,7,3,2,3,2,1,2,37.9,11433.914452634115
Ind1104,No,48,1,492,1,16,4,1,1,1557,3,2,96,3,2,1,3,3,6439,13693,8,2,14,3,3,80,1,18,2,3,8,7,7,7,31.0,13050.897363058255
Ind1105,No,29,1,598,2,9,3,1,1,1558,3,1,91,4,1,2,3,2,2451,22376,6,2,18,3,1,80,2,5,2,2,1,0,0,0,34.4,11636.28017524227
Ind1106,No,33,1,1242,1,8,4,1,1,1560,1,1,46,3,2,1,1,2,6392,10589,2,2,13,3,4,80,1,8,6,1,2,2,2,2,29.3,11106.12590029028
Ind1107,Yes,30,1,740,1,1,3,1,1,1562,2,1,64,2,2,1,1,2,9714,5323,1,2,11,3,4,80,1,10,4,3,10,8,6,7,29.5,15562.217071111949
Ind1108,No,38,2,888,3,10,4,5,1,1563,3,1,71,3,2,9,3,2,6077,14814,3,2,11,3,3,80,0,10,2,3,6,3,1,2,31.2,10355.161142967618
Ind1109,No,35,1,992,2,1,3,2,1,1564,4,1,68,2,1,3,1,1,2450,21731,1,2,19,3,2,80,0,3,3,3,3,0,1,2,32.5,13180.352795010964
Ind1110,No,30,1,1288,1,29,4,4,1,1568,3,1,33,3,3,1,2,2,9250,17799,3,2,12,3,2,80,1,9,3,3,4,2,1,3,39.6,10748.071836454288
Ind1111,Yes,35,1,104,2,2,3,1,1,1569,1,2,69,3,1,3,1,3,2074,26619,1,1,12,3,4,80,1,1,2,3,1,0,0,0,43.5,13429.84408768434
Ind1112,Yes,53,1,607,2,2,5,4,1,1572,3,2,78,2,3,4,4,2,10169,14618,0,2,16,3,2,80,1,34,4,3,33,7,1,9,45.3,13539.14855168241
Ind1113,Yes,38,1,903,2,2,3,2,1,1573,3,1,81,3,2,4,2,2,4855,7653,4,2,11,3,1,80,2,7,2,3,5,2,1,4,36.6,10188.950993966995
Ind1114,No,32,3,1200,2,1,4,4,1,1574,4,1,62,3,2,2,1,2,4087,25174,4,2,14,3,2,80,1,9,3,2,6,5,1,2,30.1,10656.830228956827
Ind1115,No,48,1,1108,2,15,4,6,1,1576,3,2,65,3,1,2,1,2,2367,16530,8,2,12,3,4,80,1,10,3,2,8,2,7,6,33.6,13368.902468002805
Ind1116,No,34,1,479,2,7,4,2,1,1577,1,1,35,3,1,2,4,1,2972,22061,1,2,13,3,3,80,0,1,4,1,1,0,0,0,37.5,11014.015365425157
Ind1117,No,55,1,685,1,26,5,3,1,1578,3,1,60,2,5,6,4,2,19586,23037,1,2,21,4,3,80,1,36,3,3,36,6,2,13,33.2,11179.37583943883
Ind1118,No,34,1,1351,2,1,4,1,1,1580,2,1,45,3,2,2,4,2,5484,13008,9,2,17,3,2,80,1,9,3,2,2,2,2,1,35.0,10140.96706456787
Ind1119,No,26,1,474,2,3,3,1,1,1581,1,2,89,3,1,2,4,2,2061,11133,1,2,21,4,1,80,0,1,5,3,1,0,0,0,37.4,7718.657698101782
Ind1120,No,38,1,1245,1,14,3,1,1,1582,3,1,80,3,2,1,2,2,9924,12355,0,2,11,3,4,80,1,10,3,3,9,8,7,7,45.0,11933.292388403908
Ind1121,No,38,1,437,1,16,3,1,1,1583,2,2,90,3,2,1,2,1,4198,16379,2,2,12,3,2,80,0,8,5,4,3,2,1,2,38.8,13000.870698258223
Ind1122,No,36,1,884,1,1,4,1,1,1585,2,2,73,3,2,1,3,1,6815,21447,6,2,13,3,1,80,0,15,5,3,1,0,0,0,38.9,13817.708874231426
Ind1123,No,29,1,1370,2,3,1,2,1,1586,2,1,87,3,1,3,1,1,4723,16213,1,1,18,3,4,80,0,10,3,3,10,9,1,5,35.1,11815.128726442013
Ind1124,No,35,1,670,2,10,4,2,1,1587,1,2,51,3,2,5,3,1,6142,4223,3,1,16,3,3,80,0,10,4,3,5,2,0,4,40.3,13275.930076160656
Ind1125,No,39,1,1462,1,6,3,2,1,1588,4,1,38,4,3,1,3,2,8237,4658,2,2,11,3,1,80,1,11,3,3,7,6,7,6,40.1,12180.667655044364
Ind1126,No,29,2,995,2,2,1,1,1,1590,1,1,87,3,2,5,4,3,8853,24483,1,2,19,3,4,80,1,6,0,4,6,4,1,3,35.7,7821.275176383319
Ind1127,No,50,1,264,1,9,3,3,1,1591,3,1,59,3,5,6,3,2,19331,19519,4,1,16,3,3,80,1,27,2,3,1,0,0,0,32.8,13330.012452232259
Ind1128,No,23,1,977,2,10,3,4,1,1592,4,1,45,4,1,2,3,2,2073,12826,2,2,16,3,4,80,1,4,2,3,2,2,2,2,34.4,11839.597716967719
Ind1129,No,36,2,1302,2,6,4,1,1,1594,1,1,80,4,2,3,1,2,5562,19711,3,1,13,3,4,80,1,9,3,3,3,2,0,2,37.0,12258.034985482669
Ind1130,No,42,1,1059,2,9,2,6,1,1595,4,1,93,2,5,6,4,1,19613,26362,8,2,22,4,4,80,0,24,2,3,1,0,0,1,30.1,11880.291396457103
Ind1131,No,35,1,750,2,28,3,1,1,1596,2,1,46,4,2,3,3,2,3407,25348,1,2,17,3,4,80,2,10,3,2,10,9,6,8,35.0,12181.258071153163
Ind1132,No,34,2,653,2,10,4,4,1,1597,4,1,92,2,2,5,3,2,5063,15332,1,2,14,3,2,80,1,8,3,2,8,2,7,7,34.6,15349.575509060654
Ind1133,No,40,1,118,1,14,2,1,1,1598,4,2,84,3,2,1,1,2,4639,11262,1,2,15,3,3,80,1,5,2,3,5,4,1,2,39.3,12067.128031704775
Ind1134,No,43,1,990,2,27,3,4,1,1599,4,1,87,4,1,3,2,3,4876,5855,5,2,12,3,3,80,1,8,0,3,6,4,0,2,30.3,11972.010882760256
Ind1135,No,35,1,1349,2,7,2,1,1,1601,3,1,63,2,1,3,4,2,2690,7713,1,2,18,3,4,80,1,1,5,2,1,0,0,1,37.7,14364.72563332642
Ind1136,No,46,1,563,1,1,4,1,1,1602,4,1,56,4,4,6,1,1,17567,3156,1,2,15,3,2,80,0,27,5,1,26,0,0,12,36.0,8157.32549340261
Ind1137,Yes,28,1,329,2,24,3,2,1,1604,3,1,51,3,1,3,2,2,2408,7324,1,1,17,3,3,80,3,1,3,3,1,1,0,0,39.7,10697.346144589294
Ind1138,No,22,3,457,2,26,2,6,1,1605,2,2,85,2,1,2,3,2,2814,10293,1,1,14,3,2,80,0,4,2,2,4,2,1,3,28.4,12396.717519706935
Ind1139,No,50,2,1234,2,20,5,2,1,1606,2,1,41,3,4,5,3,2,11245,20689,2,1,15,3,3,80,1,32,3,3,30,8,12,13,37.5,12490.681908987632
Ind1140,No,32,1,634,2,5,4,6,1,1607,2,2,35,4,1,2,4,2,3312,18783,3,2,17,3,4,80,2,6,3,3,3,2,0,2,33.0,12260.069197301133
Ind1141,No,44,1,1313,2,7,3,2,1,1608,2,2,31,3,5,8,4,3,19049,3549,0,1,14,3,4,80,1,23,4,2,22,7,1,10,40.8,10897.912193025255
Ind1142,No,30,1,241,2,7,3,2,1,1609,2,1,48,2,1,2,2,2,2141,5348,1,2,12,3,2,80,1,6,3,2,6,4,1,1,36.3,12884.050661488416
Ind1143,No,45,1,1015,2,5,5,2,1,1611,3,2,50,1,2,3,1,1,5769,23447,1,1,14,3,1,80,0,10,3,3,10,7,1,4,34.3,9064.56452875435
Ind1144,No,45,3,336,1,26,3,3,1,1612,1,1,52,2,2,1,1,2,4385,24162,1,2,15,3,1,80,1,10,2,3,10,7,4,5,28.2,14282.84052083717
Ind1145,No,31,2,715,1,2,4,6,1,1613,4,1,54,3,2,1,1,1,5332,21602,7,2,13,3,4,80,0,10,3,3,5,2,0,3,36.4,12020.895617493656
Ind1146,No,36,1,559,2,12,4,1,1,1614,3,2,76,3,2,4,3,2,4663,12421,9,1,12,3,2,80,2,7,2,3,3,2,1,1,43.4,15248.725722054827
Ind1147,No,34,2,426,2,10,4,1,1,1615,3,1,42,4,2,4,4,3,4724,17000,1,2,13,3,1,80,1,9,3,3,9,7,7,2,31.3,12873.576646523443
Ind1148,No,49,1,722,2,25,4,1,1,1617,3,2,84,3,1,3,1,2,3211,22102,1,2,14,3,4,80,1,10,3,2,9,6,1,4,40.5,9837.274604929195
Ind1149,No,39,1,1387,2,10,5,2,1,1618,2,1,76,3,2,4,1,2,5377,3835,2,2,13,3,4,80,3,10,3,3,7,7,7,7,35.7,9984.356840183613
Ind1150,No,27,1,1302,2,19,3,6,1,1619,4,1,67,2,1,3,1,3,4066,16290,1,2,11,3,1,80,2,7,3,3,7,7,0,7,35.9,15542.04984362393
Ind1151,No,35,1,819,2,18,5,1,1,1621,2,1,48,4,2,2,1,2,5208,26312,1,2,11,3,4,80,0,16,2,3,16,15,1,10,31.9,14811.224567341373
Ind1152,No,28,1,580,2,27,3,2,1,1622,2,2,39,1,2,4,1,3,4877,20460,0,2,21,4,2,80,1,6,5,2,5,3,0,0,29.9,16524.777102455148
Ind1153,No,21,1,546,2,5,1,2,1,1623,3,1,97,3,1,2,4,1,3117,26009,1,2,18,3,3,80,0,3,2,3,2,2,2,2,31.9,13177.759539169976
Ind1154,Yes,18,2,544,1,3,2,2,1,1624,2,2,70,3,1,7,4,1,1569,18420,1,1,12,3,3,80,0,0,2,4,0,0,0,0,28.7,11959.00612804579
Ind1155,No,47,1,1176,3,26,4,1,1,1625,4,2,98,3,5,6,3,2,19658,5220,3,2,11,3,3,80,1,27,2,3,5,2,1,0,33.2,14025.870080911453
Ind1156,No,39,1,170,2,3,2,2,1,1627,3,1,76,2,2,3,3,3,3069,10302,0,2,15,3,4,80,1,11,3,3,10,8,0,7,33.6,13740.241645928576
Ind1157,No,40,1,884,2,15,3,1,1,1628,1,2,80,2,3,4,3,2,10435,25800,1,2,13,3,4,80,2,18,2,3,18,15,14,12,36.4,9454.689474916373
Ind1158,No,35,3,208,2,8,4,1,1,1630,3,2,52,3,2,5,3,2,4148,12250,1,2,12,3,4,80,1,15,5,3,14,11,2,9,39.7,12626.270951911367
Ind1159,No,37,1,671,2,19,3,1,1,1631,3,1,85,3,2,4,3,2,5768,26493,3,2,17,3,1,80,3,9,2,2,4,3,0,2,47.5,14240.036943434012
Ind1160,No,39,2,711,2,4,3,2,1,1633,1,2,81,3,2,4,3,1,5042,3140,0,2,13,3,4,80,0,10,2,1,9,2,3,8,34.8,11091.84445227548
Ind1161,No,45,1,1329,2,2,2,6,1,1635,4,2,59,2,2,4,4,3,5770,5388,1,2,19,3,1,80,2,10,3,3,10,7,3,9,37.8,13945.558295890734
Ind1162,No,38,1,397,2,2,2,2,1,1638,4,2,54,2,3,4,3,2,7756,14199,3,1,19,3,4,80,1,10,6,4,5,4,0,2,32.4,11520.542411603585
Ind1163,Yes,35,1,737,1,10,3,2,1,1639,4,1,55,2,3,1,1,2,10306,21530,9,2,17,3,3,80,0,15,3,3,13,12,6,0,35.4,12898.509459669951
Ind1164,No,37,1,1470,2,10,3,2,1,1640,2,2,71,3,1,2,2,2,3936,9953,1,2,11,3,1,80,1,8,2,1,8,4,7,7,30.7,11507.225759167293
Ind1165,No,40,1,448,2,16,3,1,1,1641,3,2,84,3,3,4,4,1,7945,19948,6,1,15,3,4,80,0,18,2,2,4,2,3,3,32.8,12598.529221008088
Ind1166,No,44,2,602,3,1,5,5,1,1642,1,1,37,3,2,9,4,2,5743,10503,4,1,11,3,3,80,0,14,3,3,10,7,0,2,36.6,12946.995223886062
Ind1167,No,48,2,365,2,4,5,2,1,1644,3,1,89,2,4,6,4,2,15202,5602,2,2,25,4,2,80,1,23,3,3,2,2,2,2,32.1,14982.609056958441
Ind1168,Yes,35,1,763,1,15,2,2,1,1645,1,1,59,1,2,1,4,3,5440,22098,6,1,14,3,4,80,2,7,2,2,2,2,2,2,31.7,9785.029969076317
Ind1169,No,24,2,567,2,2,1,4,1,1646,1,2,32,3,1,2,4,1,3760,17218,1,1,13,3,3,80,0,6,2,3,6,3,1,3,36.9,12320.998537846479
Ind1170,No,27,1,486,2,8,3,2,1,1647,2,2,86,4,1,2,3,2,3517,22490,7,2,17,3,1,80,0,5,0,3,3,2,0,2,34.2,14828.592012767125
Ind1171,No,27,2,591,2,2,3,2,1,1648,4,1,87,3,1,2,4,1,2580,6297,2,2,13,3,3,80,0,6,0,2,4,2,1,2,38.2,10687.259407668162
Ind1172,Yes,40,1,1329,2,7,3,1,1,1649,1,1,73,3,1,3,1,1,2166,3339,3,1,14,3,2,80,0,10,3,1,4,2,0,3,27.4,13990.05185851046
Ind1173,No,29,1,469,1,10,3,2,1,1650,3,1,42,2,2,1,3,1,5869,23413,9,2,11,3,3,80,0,8,2,3,5,2,1,4,25.9,11048.296442056315
Ind1174,No,36,1,711,2,5,4,1,1,1651,2,2,42,3,3,5,1,2,8008,22792,4,2,12,3,3,80,2,9,6,3,3,2,0,2,34.8,11493.473842992262
Ind1175,No,25,2,772,2,2,1,1,1,1653,4,1,77,4,2,4,3,3,5206,4973,1,2,17,3,3,80,2,7,6,3,7,7,0,7,40.6,13947.235230289869
Ind1176,No,39,1,492,2,12,3,2,1,1654,4,1,66,3,2,4,2,2,5295,7693,4,2,21,4,3,80,0,7,3,3,5,4,1,0,34.5,14157.001884644429
Ind1177,No,49,1,301,2,22,4,6,1,1655,1,2,72,3,4,8,2,2,16413,3498,3,2,16,3,2,80,2,27,2,3,4,2,1,2,27.9,12559.67606103227
Ind1178,No,50,1,813,2,17,5,1,1,1656,4,2,50,2,3,8,1,3,13269,21981,5,2,15,3,3,80,3,19,3,3,14,11,1,11,37.1,11711.011382683693
Ind1179,No,20,1,1141,1,2,3,2,1,1657,3,2,31,3,1,7,3,1,2783,13251,1,2,19,3,1,80,0,2,3,3,2,2,2,2,32.0,7241.664231307598
Ind1180,No,34,1,1130,2,3,3,1,1,1658,4,2,66,3,2,2,2,3,5433,19332,1,2,12,3,3,80,1,11,2,3,11,8,7,9,37.8,15436.934928600616
Ind1181,No,36,1,311,2,7,3,1,1,1659,1,1,77,3,1,3,2,1,2013,10950,2,2,11,3,3,80,0,15,4,3,4,3,1,3,26.8,11585.032016816804
Ind1182,No,49,1,465,2,6,1,1,1,1661,3,2,41,2,4,5,3,2,13966,11652,2,1,19,3,2,80,1,30,3,3,15,11,2,12,34.0,13398.866711012153
Ind1183,No,36,3,894,2,1,4,2,1,1662,4,2,33,2,2,4,3,2,4374,15411,0,2,15,3,3,80,0,4,6,3,3,2,1,2,32.9,15540.617418236867
Ind1184,No,36,1,1040,2,3,2,1,1,1664,4,1,79,4,2,5,1,3,6842,26308,6,2,20,4,1,80,1,13,3,3,5,4,0,4,30.7,12711.406404995465
Ind1185,No,54,1,584,2,22,5,2,1,1665,2,2,91,3,4,6,3,2,17426,18685,3,2,25,4,3,80,1,36,6,3,10,8,4,7,36.6,10422.568624288679
Ind1186,No,43,1,1291,2,15,2,1,1,1666,3,1,65,2,4,8,3,2,17603,3525,1,2,24,4,1,80,1,14,3,3,14,10,6,11,40.8,10891.147458285415
Ind1187,Yes,35,2,880,1,12,4,6,1,1667,4,1,36,3,2,1,4,1,4581,10414,3,1,24,4,1,80,0,13,2,4,11,9,6,7,36.4,13948.412109412837
Ind1188,No,38,2,1189,2,1,3,1,1,1668,4,1,90,3,2,2,4,2,4735,9867,7,2,15,3,4,80,2,19,4,4,13,11,2,9,39.3,10461.208190889285
Ind1189,No,29,1,991,1,5,3,2,1,1669,1,1,43,2,2,1,2,3,4187,3356,1,1,13,3,2,80,1,10,3,2,10,0,0,9,35.9,12895.829978539425
Ind1190,No,33,1,392,1,2,4,2,1,1670,4,1,93,3,2,1,4,3,5505,3921,1,2,14,3,3,80,2,6,5,3,6,2,0,4,31.7,11559.17752188684
Ind1191,No,32,1,977,2,2,3,2,1,1671,4,1,45,3,2,2,2,3,5470,25518,0,2,13,3,3,80,2,10,4,2,9,5,1,6,35.5,13318.006835387443
Ind1192,No,31,1,1112,1,5,4,1,1,1673,1,2,67,3,2,1,4,2,5476,22589,1,2,11,3,1,80,2,10,2,3,10,0,0,2,36.0,16032.854715500374
Ind1193,No,49,1,464,2,16,3,2,1,1674,4,2,74,3,1,3,1,3,2587,24941,4,1,16,3,2,80,1,17,2,2,2,2,2,2,33.0,10796.815329804418
Ind1194,No,38,2,148,2,2,3,2,1,1675,4,2,42,2,1,3,2,1,2440,23826,1,2,22,4,2,80,0,4,3,3,4,3,3,3,35.8,13563.421577513633
Ind1195,No,47,1,1225,1,2,4,1,1,1676,2,2,47,4,4,6,2,3,15972,21086,6,2,14,3,3,80,3,29,2,3,3,2,1,2,32.6,12240.248935023092
Ind1196,No,49,1,809,2,1,3,1,1,1677,3,1,36,3,4,6,3,1,15379,22384,4,2,14,3,1,80,0,23,2,3,8,7,0,0,31.8,11283.677196523786
Ind1197,No,41,1,1206,1,23,2,1,1,1678,4,1,80,3,3,1,3,1,7082,11591,3,1,16,3,4,80,0,21,2,3,2,0,0,2,36.4,11967.227955550256
Ind1198,No,20,1,727,1,9,1,1,1,1680,4,1,54,3,1,7,1,1,2728,21082,1,2,11,3,1,80,0,2,3,3,2,2,0,2,36.9,14075.893812160104
Ind1199,No,33,3,530,1,16,3,1,1,1681,3,2,36,3,2,1,4,3,5368,16130,1,1,25,4,3,80,1,7,2,3,6,5,1,2,37.9,11493.732632204625
Ind1200,No,36,1,1351,2,26,4,1,1,1682,1,1,80,3,2,5,3,2,5347,7419,6,2,14,3,2,80,2,10,2,2,3,2,0,2,34.1,11652.436874493475
Ind1201,No,44,1,528,3,1,3,1,1,1683,3,2,44,3,1,9,4,3,3195,4167,4,1,18,3,1,80,3,8,2,3,2,2,2,2,44.7,11615.533571982332
Ind1202,Yes,23,1,1320,2,8,1,2,1,1684,4,1,93,2,1,3,3,1,3989,20586,1,1,11,3,1,80,0,5,2,3,5,4,1,2,34.5,13179.679347400213
Ind1203,No,38,1,1495,2,4,2,2,1,1687,4,2,87,3,1,3,3,2,3306,26176,7,2,19,3,4,80,1,7,5,2,0,0,0,0,31.9,12514.69458837056
Ind1204,No,53,1,1395,2,24,4,2,1,1689,2,1,48,4,3,5,4,2,7005,3458,3,2,15,3,3,80,0,11,2,3,4,3,1,2,38.4,11054.13874942983
Ind1205,Yes,48,2,708,1,7,2,2,1,1691,4,2,95,3,1,7,3,2,2655,11740,2,1,11,3,3,80,2,19,3,3,9,7,7,7,34.9,11009.695993020576
Ind1206,Yes,32,1,1259,2,2,4,1,1,1692,4,1,95,3,1,3,2,1,1393,24852,1,2,12,3,1,80,0,1,2,3,1,0,0,0,29.9,11782.906666322471
Ind1207,No,26,3,786,2,7,3,2,1,1693,4,1,76,3,1,3,4,1,2570,11925,1,2,20,4,3,80,0,7,5,3,7,7,5,7,37.3,13655.950163224106
Ind1208,No,55,1,1441,2,22,3,4,1,1694,1,1,94,2,1,2,2,3,3537,23737,5,2,12,3,4,80,1,8,1,3,4,2,1,2,38.4,12448.926154307928
Ind1209,No,34,1,1157,2,5,2,2,1,1696,2,1,57,2,2,3,4,2,3986,11912,1,2,14,3,3,80,1,15,3,4,15,10,4,13,40.5,14124.958980819289
Ind1210,No,60,1,370,2,1,4,2,1,1697,3,1,92,1,3,5,4,3,10883,20467,3,2,20,4,3,80,1,19,2,4,1,0,0,0,35.8,14616.222578635696
Ind1211,No,33,1,267,2,21,3,2,1,1698,2,1,79,4,1,3,2,2,2028,13637,1,2,18,3,4,80,3,14,6,3,14,11,2,13,28.7,13216.407804284356
Ind1212,No,37,2,1278,1,1,4,2,1,1700,3,1,31,1,2,1,4,3,9525,7677,1,2,14,3,3,80,2,6,2,2,6,3,1,3,33.8,10968.966399022496
Ind1213,No,34,1,678,2,19,3,1,1,1701,2,2,35,2,1,2,4,2,2929,20338,1,2,12,3,2,80,0,10,3,3,10,9,8,7,38.2,10262.101261008846
Ind1214,Yes,23,1,427,1,7,3,1,1,1702,3,1,99,3,1,7,4,3,2275,25103,1,1,21,4,2,80,1,3,2,3,3,2,0,2,37.8,12248.783943468028
Ind1215,No,44,1,921,2,2,3,1,1,1703,3,2,96,4,3,5,4,2,7879,14810,1,1,19,3,2,80,1,9,2,3,8,7,6,7,37.9,10502.429499137123
Ind1216,No,35,2,146,2,2,4,2,1,1704,1,1,79,2,1,2,4,1,4930,13970,0,1,14,3,3,80,0,6,2,4,5,4,1,4,34.1,11929.16515486985
Ind1217,No,43,1,1179,1,2,3,2,1,1706,4,1,73,3,2,1,4,2,7847,6069,1,1,17,3,1,80,1,10,3,3,10,9,8,8,32.3,11486.292147776081
Ind1218,No,24,1,581,2,9,3,2,1,1707,3,1,62,4,1,2,3,2,4401,17616,1,2,16,3,4,80,1,5,1,3,5,3,0,4,32.8,16243.767591142527
Ind1219,No,41,1,918,1,6,3,3,1,1708,4,1,35,3,3,1,3,1,9241,15869,1,2,12,3,2,80,0,10,3,3,10,8,8,7,40.2,13391.460747812207
Ind1220,No,29,1,1082,2,9,4,2,1,1709,4,2,43,3,1,3,3,2,2974,25412,9,2,17,3,3,80,1,9,2,3,5,3,1,2,38.1,11392.274351044463
Ind1221,No,36,1,530,1,2,4,1,1,1710,3,2,51,3,2,7,4,1,4502,7439,3,2,15,3,3,80,0,17,2,2,13,7,6,7,31.3,12160.944002256894
Ind1222,No,45,3,1238,2,1,1,1,1,1712,3,1,74,2,3,5,3,2,10748,3395,3,2,23,4,4,80,1,25,3,2,23,15,14,4,37.4,13814.504385391449
Ind1223,Yes,24,1,240,3,22,1,5,1,1714,4,1,58,1,1,9,3,2,1555,11585,1,2,11,3,3,80,1,1,2,3,1,0,0,0,27.3,12019.863451667146
Ind1224,Yes,47,2,1093,1,9,3,1,1,1716,3,1,82,1,4,1,3,2,12936,24164,7,2,11,3,3,80,0,25,3,1,23,5,14,10,35.6,13254.589689374461
Ind1225,No,26,1,390,2,17,4,2,1,1718,4,1,62,1,1,3,3,2,2305,6217,1,2,15,3,3,80,3,3,3,4,3,2,0,2,39.2,11166.487533328216
Ind1226,No,45,1,1005,2,28,2,4,1,1719,4,2,48,2,4,8,2,1,16704,17119,1,2,11,3,3,80,0,21,2,3,21,6,8,6,36.3,12464.9901292715
Ind1227,No,32,2,585,2,10,3,1,1,1720,1,1,56,3,1,2,3,2,3433,17360,6,2,13,3,1,80,1,10,3,2,5,2,1,3,33.9,16049.765859417756
Ind1228,No,31,1,741,2,2,4,1,1,1721,2,1,69,3,1,3,3,2,3477,18103,1,2,14,3,4,80,1,6,2,4,5,2,0,3,32.7,15332.03653471981
Ind1229,No,41,3,552,3,4,3,5,1,1722,3,1,60,1,2,9,2,2,6430,20794,6,2,19,3,2,80,1,10,4,3,3,2,1,2,30.0,12924.931748245728
Ind1230,No,40,1,369,2,8,2,1,1,1724,2,2,92,3,2,4,1,2,6516,5041,2,1,16,3,2,80,1,18,3,3,1,0,0,0,34.3,12566.5437400078
Ind1231,No,24,1,506,2,29,1,2,1,1725,2,1,91,3,1,3,1,3,3907,3622,1,2,13,3,2,80,3,6,2,4,6,2,1,2,38.7,12620.860312329505
Ind1232,No,46,1,717,2,13,4,1,1,1727,3,1,34,3,2,5,2,1,5562,9697,6,2,14,3,4,80,0,19,3,3,10,7,0,9,35.0,14376.974575665128
Ind1233,No,35,1,1370,2,27,4,1,1,1728,4,1,49,3,2,4,3,2,6883,5151,2,2,16,3,2,80,1,17,3,3,7,7,0,7,32.3,14029.448687815737
Ind1234,No,30,1,793,2,16,1,1,1,1729,2,1,33,3,1,2,4,2,2862,3811,1,2,12,3,2,80,1,10,2,2,10,0,0,8,41.5,14657.568594293363
Ind1235,No,47,3,543,1,2,4,3,1,1731,3,1,87,3,2,1,2,2,4978,3536,7,2,11,3,4,80,1,4,3,1,1,0,0,0,41.3,13651.682418365437
